centerline_arc_length_pixel,normalized_centerline_position,apparent_diameter_pixel,reference_diameter_pixel,diameter_stenosis_percent
352.4213562373102,0.6323548621729613,11.381251,12.441140416866212,8.519227709103722
353.4213562373102,0.6341491769923707,11.36277,12.444994409164154,8.696061187466888
354.4213562373102,0.6359434918117801,11.418675,12.448848401462095,8.275247200155851
355.8355697996833,0.6384810361645559,11.358907,12.454298769639127,8.795292645450342
356.8355697996833,0.6402753509839653,11.3668995,12.45815276193707,8.75935054284043
357.8355697996833,0.6420696658033747,11.3885,12.462006754235011,8.614234944521678
359.2497833620564,0.6446072101561504,11.471199,12.467457122412043,7.9908683622147345
360.2497833620564,0.6464015249755598,11.569457,12.471311114709984,7.231429416495416
361.2497833620564,0.6481958397949692,11.567054,12.475165107007927,7.279353053507524
362.6639969244295,0.6507333841477451,11.578919,12.480615475184958,7.2247724182531075
363.6639969244295,0.6525276989671545,11.448849,12.4844694674829,8.295272344692316
364.6639969244295,0.6543220137865638,11.356186,12.488323459780842,9.06556873179174
365.6639969244295,0.6561163286059732,11.299826,12.492177452078785,9.54478743451894
367.0782104868026,0.658653872958749,11.188968,12.497627820255815,10.471268102269976
368.0782104868026,0.6604481877781584,11.137235,12.501481812553758,10.912683353893536
369.0782104868026,0.6622425025975678,11.092299,12.5053358048517,11.299467407654404
370.0782104868026,0.6640368174169772,10.9809885,12.509189797149642,12.216628889869572
371.0782104868026,0.6658311322363866,10.917235,12.513043789447584,12.75315935793869
372.0782104868026,0.667625447055796,11.040121,12.516897781745525,11.798264466200447
373.0782104868026,0.6694197618752054,11.155222,12.520751774043468,10.906132951117264
374.4924240491757,0.6719573062279812,11.433801,12.5262021422205,8.720930993216363
375.4924240491757,0.6737516210473906,11.80976,12.530056134518441,5.748546000884765
376.4924240491757,0.6755459358668,12.223132,12.533910126816384,2.479497540576627
377.4924240491757,0.6773402506862093,12.645947,12.537764119114325,0.0
378.4924240491757,0.6791345655056187,13.15403,12.541618111412268,0.0
379.4924240491757,0.6809288803250281,13.670724,12.54547210371021,0.0
380.4924240491757,0.6827231951444375,14.173261,12.549326096008151,0.0
381.90663761154883,0.6852607394972133,14.551065,12.554776464185183,0.0
383.32085117392194,0.6877982838499891,14.871897,12.560226832362215,0.0
384.32085117392194,0.6895925986693985,15.00804,12.564080824660156,0.0
385.73506473629504,0.6921301430221743,15.097183,12.569531192837188,0.0
386.73506473629504,0.6939244578415837,15.155961,12.57338518513513,0.0
388.14927829866815,0.6964620021943595,15.165889,12.57883555331216,0.0
389.56349186104126,0.6989995465471354,15.012721,12.584285921489192,0.0
390.56349186104126,0.7007938613665448,14.735423,12.588139913787135,0.0
391.97770542341436,0.7033314057193205,14.5020685,12.593590281964165,0.0
392.97770542341436,0.7051257205387299,14.199702,12.597444274262108,0.0
394.39191898578747,0.7076632648915058,13.890663,12.60289464243914,0.0
395.8061325481606,0.7102008092442815,13.813389,12.60834501061617,0.0
396.8061325481606,0.7119951240636909,13.648361,12.612199002914112,0.0
397.8061325481606,0.7137894388831003,13.501006,12.616052995212055,0.0
399.2203461105337,0.7163269832358762,13.459477,12.621503363389085,0.0
400.2203461105337,0.7181212980552856,13.398806,12.625357355687028,0.0
401.6345596729068,0.7206588424080613,13.33941,12.63080772386406,0.0
403.0487732352799,0.7231963867608372,13.351982,12.636258092041091,0.0
404.0487732352799,0.7249907015802465,13.33241,12.640112084339032,0.0
405.462986797653,0.7275282459330223,13.298464,12.645562452516064,0.0
406.8772003600261,0.7300657902857981,13.331838,12.651012820693094,0.0
407.8772003600261,0.7318601051052075,13.369782,12.654866812991036,0.0
409.2914139223992,0.7343976494579834,13.446963,12.660317181168068,0.0
410.7056274847723,0.7369351938107591,13.532441,12.6657675493451,0.0
411.7056274847723,0.7387295086301685,13.481972,12.66962154164304,0.0
413.1198410471454,0.7412670529829444,13.526964,12.675071909820073,0.0
414.53405460951853,0.7438045973357201,13.458032,12.680522277997104,0.0
415.53405460951853,0.7455989121551295,13.447897,12.684376270295045,0.0
416.94826817189164,0.7481364565079054,13.59145,12.689826638472077,0.0
418.36248173426475,0.7506740008606811,13.577318,12.695277006649109,0.0
419.77669529663785,0.753211545213457,13.54772,12.70072737482614,0.0
420.77669529663785,0.7550058600328664,13.671809,12.704581367124081,0.0
421.77669529663785,0.7568001748522758,13.638215,12.708435359422024,0.0
423.19090885901096,0.7593377192050516,13.589154,12.713885727599054,0.0
424.60512242138407,0.7618752635578274,13.693781,12.719336095776086,0.0
426.0193359837572,0.7644128079106032,13.640723,12.724786463953118,0.0
427.0193359837572,0.7662071227300126,13.655661,12.728640456251059,0.0
428.4335495461303,0.7687446670827884,13.660349,12.73409082442809,0.0
429.4335495461303,0.7705389819021978,13.524723,12.737944816726033,0.0
